"V1" "V2" "V3"
-17.4129011239578 -50.3749329865868 -3.14053363942388
-11.8591916810221 -48.9946774724704 -3.45961397797314
-4.42503884951274 -60.869071858724 -6.33455219904582
-15.3654672998778 -44.2348250268211 -7.15989992652141
-5.34625691882635 -26.3264563608978 -7.07627271393598
-12.4897197337633 -52.8823509644926 -3.42568326532171
-11.7059170211234 -34.9868529249982 -3.82773617418801
-20.0617040332995 -60.7846306750649 -5.0327661288412
-1.11156750638206 -53.3096034075763 -5.27491756817242
-5.05127879977226 -44.56075963974 -3.51647901833057
-4.25555953671855 -27.1606976293748 -6.87347374423858
-18.2074428493694 -48.0215606689453 -7.11337707002284
-5.18742305931004 -42.8545224419956 -3.51485273207741
-19.0566268139575 -33.8277872384313 -7.11614071030215
-16.9290551900864 -24.0617048740387 -6.94373434185982
-3.86370224091742 -63.1934764120314 -5.93163220749961
-3.00667635268635 -29.0986244943407 -4.57510663403405
-4.19933807572653 -26.9132849005766 -4.44258416530698
-13.8750196544603 -27.0093940427934 -7.20260466652355
-5.87280740872235 -38.1419690091845 -3.71953132454778
-9.87825078602079 -37.0798980616316 -7.26466544670395
-6.53730724497539 -52.1001790674721 -7.07068110093838
-18.0489857071324 -56.6546521437796 -3.41740883651533
-18.4654403099647 -35.2287581028082 -7.33298551119291
-1.55396781184457 -31.3314974153197 -5.00258588171624
-11.2107443931775 -50.2402709080623 -6.80175144244463
-6.56253676038039 -62.0807588978818 -3.8645348831227
-21.272901430997 -51.8763746781783 -4.58810880834406
-10.4346422269506 -42.9043855018986 -7.05984784561454
-18.0199227072976 -44.138167294589 -3.23766441345215
-10.6390498302601 -62.5188512448911 -4.19577393708406
-2.59209421359071 -24.93779712642 -5.38913151977259
-21.4596585546221 -46.0667336327689 -4.40745093141283
-1.02996150146831 -51.8942407781428 -5.04163788882169
-19.8433251600999 -57.5960094158466 -5.89220432134775
-17.4852451266664 -58.9919607567065 -6.54535102844238
-11.0343116854058 -16.8243739644035 -6.79884991880323
-13.1331508263298 -15.3767087770545 -5.40480906030406
-9.13784638271537 -63.6947001795615 -5.19212778152958
-22.0670315917109 -39.5876101104307 -6.19335801836471
-9.41787669969642 -14.3720233025758 -5.7293403511462
-1.90699293945409 -48.1700055569033 -4.09624294993244
-7.28276801109314 -39.0080452495151 -3.71753225723902
-14.1051341670833 -53.1710060851215 -3.26842290734592
-7.49588938381361 -45.2408579950747 -7.08979154151419
-20.3652012676274 -30.8259464228919 -6.47880903296514
-7.74586112726302 -28.598558198838 -7.67195992810386
-8.97914537742956 -43.588163233515 -3.6502252407928
-18.4051291783651 -49.5203071594238 -7.06214183966319
-7.30821873132999 -31.8871448773604 -7.70290656273182
-16.8665710403806 -64.0267828532628 -5.06860319205693
-18.1443018317223 -60.0106536149979 -6.19463130831718
-8.61202308608264 -15.089369192356 -5.69721376023641
-7.18788782033053 -51.5300729924982 -3.4841296564449
-14.7481742291837 -39.8603877505741 -7.12110401488639
-18.6190831891952 -41.9658713186941 -7.33458912757135
-1.90432234432386 -31.9255133642667 -6.67267442786175
-11.3174439503596 -45.7410690307617 -6.96623329749474
-7.17678744914168 -34.1266895876092 -4.02018484826815
-21.3786523304288 -41.1332720196436 -4.16957781806825
-19.5459925587972 -37.68529200236 -7.22709392547607
-17.8159363269806 -50.3904459135873 -7.07577310289655
-14.0824591676954 -46.4380512506189 -6.97609980677215
-9.72716604791036 -45.6253658387719 -6.9838696921744
-12.4877062108782 -59.6147434976366 -5.52706722418467
-18.7792843409947 -24.5014579772949 -5.04062014988491
-5.34985937178135 -32.623682320118 -4.04587132111192
-20.2542770732533 -48.9452545166016 -6.41587149880149
-18.9749760150909 -51.0147008895874 -6.84867894053459
-4.04372811961818 -23.1471851967476 -4.93743605227084
-10.4214526466701 -29.9871478149856 -4.12059273927108
-9.64774137303449 -60.0385775358781 -3.96799047096916
-19.5228992870876 -61.9032023293631 -5.38601122583662
-14.799734656016 -25.5706611633301 -7.32533140182495
-18.5909363705179 -49.7858685203221 -3.3651078161986
-2.62718480990993 -37.0789389080471 -3.93604607714547
-18.2796720055973 -64.8964977264404 -4.65604683230905
-7.12270838564092 -47.069394718517 -7.05834477598017
-5.07647320735885 -38.2302269073854 -7.40177260249494
-13.299008026123 -16.9350295639038 -6.80590614318848
-3.90959924082213 -35.9136797265161 -7.59774269031573
-18.0094941692588 -32.6812754972481 -3.57727771629522
-20.3956790392912 -33.5859471091741 -6.65189557739451
-4.3967032403831 -48.1278677790998 -7.16050543268043
-10.3072003377995 -14.4750695430057 -6.55207545992354
-10.2773327742304 -13.6716375180653 -5.78872027567455
-14.1629880131155 -41.2081327023714 -7.16004431766012
-0.195365436528535 -43.417138671875 -5.50479041267844
-10.3155925819673 -35.6126874441124 -7.29249850813165
-12.6146740281438 -30.219375932073 -7.39892220784383
-10.401122625484 -53.7974725324054 -6.58572031730829
-4.64474943967966 -39.1035391000601 -3.5928156706003
-13.2434369213176 -15.6001930776632 -6.55940470605526
-3.24164118766785 -43.8645182291667 -6.98298522313436
-18.0124214957742 -34.2830610836253 -3.44540558843052
-3.48480127538954 -36.2687827519008 -3.74072056582996
-2.78838093554387 -58.6612009142266 -5.71750352421745
-20.4615910786849 -26.7054864810063 -5.6984115426357
-21.1225851684057 -28.6572834303399 -5.43514230471699
-15.9510207176208 -58.1363257928328 -3.2636061175303
-5.92840944290161 -61.0849148050944 -6.3927060953776
-22.5515175580978 -41.753563451767 -5.02912806868553
-12.5239231927054 -27.8628621782575 -4.01173644561272
-1.16955212066913 -33.0088460856471 -6.32055971540254
-12.774836720647 -49.7261514405946 -6.83069749780603
-16.6574312051137 -62.9170154465569 -5.75774551100201
-12.2630795930561 -21.2899048955817 -4.53310891829039
-12.3380316194282 -63.7683593566159 -4.97402990869729
-5.53497275852022 -55.042965116955 -6.94473917711349
-7.28976451328823 -26.9594954626901 -4.41419512884957
-8.63527674288363 -38.3097465102737 -3.76160945763459
-18.5218492558128 -37.6398464002107 -3.28492403344104
-5.31059735371516 -53.3789155813364 -3.50107749792246
-1.49220894471459 -37.4976094010947 -6.72633046689241
-11.2552731457879 -52.047306060791 -6.68646469677196
-11.9716322459872 -61.9717149280366 -3.99344178986928
-20.6915928335751 -44.4217958450317 -3.99064052806181
-13.8983450028503 -23.9607084700205 -7.28570939962146
-13.6707213376019 -50.418297999614 -3.34169864332354
-1.24056125128711 -54.7781815705476 -5.12514688792052
-11.031731521027 -21.885388555406 -4.55034507679034
-6.4119889497757 -62.6151559193929 -5.97351632118225
-10.5254549904475 -16.9762683747307 -4.95985804663764
-4.15146669447422 -57.7991344451904 -6.37655567526817
-5.17979685465495 -63.449661954244 -5.92059609095256
-12.1241381866763 -31.9228933122423 -3.92227774196201
-12.1373275391599 -14.6035602244925 -6.50185903589776
-16.8689667798471 -47.4207248411317 -7.10513750021008
-3.64886166777792 -49.4348081757751 -6.7972127334981
-17.0127758026123 -52.7437596130371 -3.06425138791402
-18.7165134496856 -61.2898143969084 -5.78421738273219
-13.1622190302069 -54.2487202037465 -6.50730210217563
-13.361511269001 -14.4672469322128 -5.96119235260318
-9.23806353771325 -28.966916662274 -7.53077751939947
-3.12720593699703 -61.3311244823315 -4.09742278817259
-17.95549880402 -23.1452406388295 -4.82840285723722
-11.8963479624166 -42.1849012994147 -7.07933842671382
-12.03826431036 -58.0139461040497 -5.74356342554092
-16.6845879805715 -50.5848750733493 -7.02534898122152
-22.3112337562475 -34.3450206799454 -4.97305026215114
-20.3107041827703 -35.5193152993412 -3.96699912669295
-20.5475324988365 -39.990852355957 -3.79257184639573
-10.0943303957377 -42.1938288440443 -3.67507685047306
-17.5091582476082 -51.6432718179994 -7.05975567284277
-6.47840110115383 -47.2430754951809 -3.4532581999682
-2.81693886685115 -27.7783614538049 -4.78463980972126
-6.68492551644643 -19.5267997696286 -6.66599952039264
-10.2776944087102 -55.4883106776646 -6.45129097425021
-2.99311939586293 -64.1081364718351 -5.46258787675337
-14.3098378788341 -35.2563439109109 -7.28392343521118
-3.03995021065669 -60.4137141668974 -5.74825195056289
0.00862898418066523 -40.7594564794525 -5.58022955762662
-7.83660516256019 -34.8251065121421 -7.50770152973223
-13.2127261884285 -54.2536725708933 -3.37675016215353
-9.2636853131381 -19.9519541480324 -7.06277892083833
-16.3252311266386 -57.9572343092698 -6.54878376447237
-4.80784426966021 -48.9225068246165 -3.52572545697612
-10.0090041879105 -16.1136766851765 -6.69500428029936
-15.7888578536018 -46.2063211108011 -7.08747741911146
-18.9565581606145 -47.5662870574416 -3.41805219650269
-14.8099550455809 -54.3811174631119 -3.17193205282092
-9.04341802205125 -54.192002387896 -6.63400912611452
-22.0714496040344 -33.3617416381836 -5.13180536270142
-13.8454373677572 -38.738200823466 -7.12723150518205
-16.1554035523359 -43.091827841366 -7.21143338259529
-10.6502281019959 -31.5945290915574 -4.06425113919415
-7.74879154158227 -43.2994268440906 -3.63680364761824
-17.9122186476184 -45.5302491341868 -3.2880806192275
-9.70832940207587 -54.5530291239421 -3.68803715440962
-20.9325779203385 -52.8452286493211 -4.40850400167798
-20.7911300201416 -27.701095489502 -5.59416679000855
-20.0942279497782 -46.9906111558278 -3.7590959072113
-4.44235870371694 -44.7145412279212 -7.27320127901824
-15.3747664653894 -38.3046621842818 -3.29775140140996
-12.3210690657298 -17.6604680697123 -6.90781764189402
-11.3594194906099 -13.6100897192955 -5.92323231697083
-6.10726115654926 -20.8750838260261 -6.8190568077321
-15.8905747357537 -63.6851896398208 -5.01521839254043
-20.9110113988157 -52.9275682793289 -5.47783089465782
-16.0788965559842 -54.0697528772187 -6.67822461379202
-12.2636728170441 -22.8793866925123 -4.37394790533112
-7.45084100156217 -36.413192027324 -7.41227582338694
-19.8288068059665 -44.9574159081302 -6.91551125227515
-18.1886862791502 -20.8252417674431 -5.80019119152656
-6.23154524529334 -17.9606680350729 -5.58400618675912
-3.64219927787781 -65.4463930332914 -4.16274668308015
-3.59781336173033 -43.7997844402607 -3.52351209750542
-2.51739582379659 -64.5151121520996 -4.77061115264893
-4.46058705193656 -60.6911870138986 -3.69822310038975
-11.7637206919053 -36.4944042430204 -7.28327654670267
-9.66134231090546 -38.8546636581421 -7.1102666258812
-0.680858012782522 -44.5998196429517 -4.73310024767037
-4.10466553559944 -64.7153754163144 -5.79411167884941
-3.10228017280842 -54.5457926783068 -3.7462212710545
-1.44633857513729 -43.2344001970793 -6.31737739161441
-2.96427787712642 -55.8468723297119 -3.85907095840999
-12.30866703517 -18.5425110669203 -4.87529297949563
-20.1746977515843 -59.3771384695302 -4.7908478146014
-7.11021318314951 -63.8485242143462 -5.06343307374399
-8.43762806745676 -51.0229322482378 -3.50282207207802
-10.9372828871339 -41.1046299357991 -7.07700591558939
-11.5353330731392 -25.2220102071762 -7.3510526061058
-3.30827620721632 -48.2813296779509 -3.69802617257641
-10.3385711283911 -23.3580221221561 -4.49155473709106
-1.0770703371494 -35.233560931298 -4.75936015959709
-18.7193908691406 -41.2624357880139 -3.32654547691345
-16.417255129133 -39.5324756077358 -3.18473271642412
-6.11002612795149 -39.2554860796247 -7.24870126588004
-13.3357238182655 -42.4264021066519 -7.09397742931659
-4.4377171189286 -64.0174836890642 -3.99328670390817
-10.8794225721217 -47.7010642663756 -3.46141366816279
-12.5215207672119 -13.6814294338226 -6.09371910095215
-20.2088579305013 -29.4847486114502 -4.6422896639506
-3.34930584305211 -34.780859997398 -3.84708243608475
-3.35932841162751 -51.9924007913341 -3.76818353542383
-16.3276338094397 -23.5668926239014 -4.26685744901247
-14.3973111478906 -33.0753800241571 -7.26677371953663
-11.8595149781969 -58.8942305776808 -3.80175983243518
-18.8845895441567 -38.9822798938286 -7.33948562784893
-6.32915215159571 -43.86203477549 -3.58289836728296
-19.9036372991709 -52.614334326524 -3.82170877089867
-1.45270757542716 -56.0749103546143 -5.41554056803385
-10.1073899567127 -57.9423270225525 -3.86207596709331
-9.52263203645364 -19.896298628587 -4.7569905488919
-16.4200429371425 -61.6230103084019 -6.256860603605
-20.8923799341375 -49.3540153503418 -4.07550634579225
-15.9040105020678 -53.5836861069138 -3.03673199705175
-12.4245187363973 -31.6384349683436 -7.42952997510026
-17.2928596931168 -53.9277985488312 -3.10851858839204
-11.6231314038473 -51.6554070124551 -3.46957619984945
-21.4372834044617 -42.7980220844219 -6.3737370007998
-20.575923221212 -56.008475773771 -4.44697338426617
-17.7814315160116 -62.3097379684448 -4.00887271960576
-15.4896899192564 -62.8121234524635 -4.05981362635089
-10.6100688886039 -26.3775750172289 -7.42839899545983
-4.87733273506165 -34.4803593953451 -3.87583350340525
-11.5489447275798 -63.4464824676514 -4.32147183418274
-13.8077302477253 -20.0509410402668 -4.64862054853297
-14.0012543642962 -61.8032952296881 -5.95742176785881
-6.94835952165965 -53.7017878970584 -3.62377882003784
-11.1145408923809 -32.5140784923847 -7.42073231477004
-14.7368706691114 -28.4501801502856 -7.21804220465165
-8.66832227706909 -58.7278179841883 -6.19099539588479
-17.5956314021143 -43.0719233545764 -7.33226892865937
-20.1272187319669 -50.8682723305442 -6.15812467228283
-9.24206212741226 -62.8820667551525 -4.28594931559776
-0.749456620908209 -38.5788931846619 -4.86646157503128
-2.84399748680203 -47.6589708106462 -6.75245861674464
-16.992456606119 -26.727578606936 -3.8020771045496
-5.21412513076618 -64.7242583408151 -4.93375306488365
-17.3153110116215 -61.0063200481867 -3.74712424359079
-3.86570442028535 -40.4288093371269 -3.63867596785227
-4.60567179892926 -33.7220033686212 -7.53642772613688
-2.29517035161035 -40.2291909557278 -4.01326840610827
-18.3090647362374 -25.7635548565839 -4.62918748082341
-20.4900524036304 -43.9022162669414 -6.71074768014856
-19.7491836133211 -28.1064088240914 -4.69637780604155
-13.5879552276046 -34.2316227665654 -7.26268453951235
-1.45783055808446 -38.691537987696 -6.55716372842658
-13.4144622455944 -46.1566638599743 -3.48145223530856
-11.0464636864869 -28.0625206905863 -7.39854183922643
-3.08220496949028 -38.8270471236285 -3.73518337221707
-3.1537662169029 -30.7492297928909 -4.46453206292514
-0.703420067901042 -43.2493241153546 -4.65963240523836
-2.17790291410811 -61.6525120024985 -4.96594083055537
-2.42657518166083 -62.9623235773157 -4.97487865112446
-6.29702462273083 -35.2863028515344 -7.65852831149923
-13.2858130090377 -37.3190333983477 -7.19163914287792
-6.79914402125175 -16.9693316911396 -5.81637483730651
-10.0149116777394 -24.9041149452941 -7.40849748376298
-4.90892156656238 -47.5032706329788 -3.42212829036989
-16.5775812784831 -22.0374387613932 -4.54992184321086
-18.1603527598911 -39.1097718344794 -3.20281225774023
-20.4078366129022 -45.6310795566492 -3.89390973877489
-18.5277836436317 -54.7955169223604 -3.42446843499229
-13.3387828495191 -51.7157094651374 -3.34690279200457
-5.63757540919993 -18.8800491106392 -5.87382250965232
-13.2823089957237 -61.4579522609711 -3.84966489300132
-15.0136144129435 -56.7499452718099 -3.19078468640645
-16.7413871002197 -63.1064748382568 -4.18314339160919
-21.4519750504267 -42.3716160002209 -4.36541600454421
-2.93967787067542 -23.835164423739 -5.34896714499827
-19.3057093900793 -34.6814063577091 -3.78518967534982
-10.8256988525391 -34.0176477294037 -7.28276210591413
-10.9218859100342 -18.5660148111979 -4.82941818237305
-5.97538887508332 -63.4757773384215 -4.17010089329311
-14.0947820414668 -60.3169405287591 -3.75390345808389
-21.1867361968418 -35.8061408996582 -4.20669104468148
-13.7920396537112 -55.4671154356839 -6.29964057186194
-15.911888172752 -25.4313269665367 -4.03297808609511
-9.23868503570557 -30.5342846189226 -4.18579540933881
-14.6176351292928 -36.7256134033203 -3.34945678075155
-13.3035346205517 -30.8134099693709 -3.82847564963884
-13.7850931115346 -43.9531918355863 -7.09527189437657
-5.09200626308635 -22.5506509037341 -6.64621079978296
-6.54417897406079 -50.4704940886725 -7.07499808924539
-14.2306073873471 -15.3061484190134 -6.01027821271847
-21.3058489693536 -48.2105484008789 -4.23963228419975
-6.66055580547878 -32.9560708999634 -4.04309335776738
-11.4749915371202 -54.0804292861729 -3.54294632885554
-4.52083367740407 -65.5360064338235 -4.98406576829798
-4.2570065610549 -28.2592988014221 -4.33925897233626
-13.1137807236777 -21.1547131538391 -7.11765114466349
-15.4559344314947 -62.5294364370951 -5.84700307031957
-13.8426094978086 -47.5322863055814 -3.38544178778125
-6.78276876385292 -42.1781146017353 -3.61879220437468
-3.9979621404889 -54.6547909440665 -6.75335350803945
-20.6249616182767 -32.4830378312331 -4.63348383536706
-3.37218804160754 -46.8945237795512 -3.59021312991778
-7.94432056203802 -53.0556329361936 -6.80531931430736
-1.97043812937207 -30.1187589698368 -4.92084114419089
-10.8242423287753 -25.7592194875081 -4.35556678662355
-6.43792031906746 -29.1617985029478 -7.59448162285057
-20.9052979648113 -51.6843330264091 -5.47232894599438
-7.83166943057891 -20.2083252937563 -6.93880829503459
-8.03517278035482 -15.7656483924252 -5.69399083893875
-19.4632681131363 -32.1618445634842 -6.88537999987602
-16.0292825237397 -19.9186019282187 -6.58282144608036
-5.84079126781887 -42.0820416768392 -7.18236228095161
-21.0225816506606 -49.4197178620559 -5.81795847415924
-14.3153281164641 -29.5843523233244 -3.73140993920883
-10.9194738359162 -14.6273761807066 -5.27942442893982
-8.74448564890269 -24.2671932014259 -7.40192693633002
-22.7082363866991 -40.6466794577978 -5.23848984831123
-10.0182182404303 -62.7931109397642 -5.49317903672495
-11.9533851685063 -36.7690395642352 -3.73947090230962
-22.4165049249476 -36.4452793814919 -4.91219554164193
-15.5494978904724 -52.9967528661092 -6.7590096394221
-9.9370591044426 -39.0059405326843 -3.71777256429195
-14.7399625062943 -20.7210970401764 -6.89824189543724
-7.20628677543841 -18.2451097086856 -6.49484180149279
-15.3535719299316 -26.8434954579671 -3.79902828534444
-19.0325625791388 -43.7201699725652 -7.27825919652389
-2.80758046522373 -55.6413562588575 -6.26059496111986
-21.7874824336318 -48.5020010275919 -5.11082578877934
-19.9319684388208 -53.4485668119837 -6.10184782059466
-16.0778886332656 -22.7156253294511 -6.9251827471184
-16.8663905698862 -20.5846711059115 -5.13228055612365
-21.5782123280463 -31.2164243002918 -5.54736147194265
-19.7124247233073 -63.4433656056722 -4.61102741559347
-10.7621860909969 -37.7904933767116 -3.75542592495046
-10.320118353917 -58.5686142750275 -5.89706279069949
-19.8869354771633 -61.6252203548656 -4.41275983698228
-0.933223711816888 -30.8418212087531 -5.87256887335526
-5.1219889720281 -62.903935341608 -3.83679635751815
-7.06018012529844 -59.5090856675978 -6.39224412843779
-20.1282577133179 -48.2019842529297 -3.75894834041595
-1.55662225850738 -57.1642315930659 -5.02534298849578
-9.58712602641485 -46.6366021665808 -3.52278983756287
-6.26158851698825 -22.6239558270103 -7.06432753487637
-17.0643292119948 -49.0593061932063 -7.08812299017179
-6.87658088857477 -28.6051909706809 -4.32537338950417
-14.8899479660333 -18.7512357375201 -5.14221676658182
-4.40836811620136 -46.6489239626153 -7.18686065008474
-12.1367623011271 -14.8226170615544 -5.40817840515621
-1.77380736080217 -59.5545075969932 -5.06620863337576
-17.5744277552554 -51.672296674628 -3.10599779768994
-18.156403156749 -56.2487410829778 -6.68093389377259
-13.1629794391234 -22.5909563605465 -7.28486520140918
-20.0687736966717 -42.5917904981926 -7.00553109040901
-13.6181446272751 -18.5053752373005 -6.8435095754163
-18.2843729320325 -35.8685148138749 -3.36206103207772
-5.94169360500271 -35.3957524703721 -3.90602220923214
-4.23666153016028 -30.0378703080214 -4.27376730411084
-17.0466310557197 -55.2818933374742 -3.1313032858512
-5.8576961060365 -24.5766052405039 -7.0791683147351
-11.7034197755762 -30.2427166088207 -4.03007469628308
-2.35852041840553 -28.8384390175343 -6.45157608389854
-5.19238696871577 -22.1606415413521 -4.73386867626293
-12.3236544204481 -38.3081830342611 -7.13293567570773
-8.17058659281049 -62.1546001434326 -4.05350265843528
-10.2071954607964 -29.7882271707058 -7.44681271910667
-8.90644606351852 -35.9930153846741 -7.32835431694984
-5.01903275882497 -57.7693228777717 -3.74437418825486
-19.363714379324 -54.5721000349018 -6.32109039602145
-9.04367463929313 -42.3867276963733 -7.09221350579035
-2.42261650827196 -54.2008768717448 -6.10624729556802
-11.4230681367823 -56.7179105604017 -6.19085409190204
0 0 0
-12.297489514222 -47.1540450018805 -3.45943316575643
-3.63275897180712 -45.2876491546631 -3.55302012288893
-22.4258484425752 -42.8097705841064 -5.38269440505816
-2.98307297751307 -33.6066497564316 -4.13925487920642
-12.0581876323337 -34.7505893253145 -7.26462194465456
-7.39123097552529 -54.7133105314231 -6.75990833813631
-5.90045725637012 -51.0085319413079 -3.44395984212557
-9.57692326545715 -24.9627774047852 -4.48078141212463
-14.7581538113681 -49.747299749201 -3.2792030767961
-9.15045543511709 -16.5182823340098 -5.16349550088247
-18.4948417345683 -50.9701611995697 -3.28513699769974
-14.7246202782019 -45.3488208144458 -7.08197190156624
-19.1460007316188 -29.8137036373741 -6.89415074398643
-8.54975538026719 -32.1500083151318 -7.63588065760476
-2.50837699053944 -39.490895036338 -7.00785782717276
-19.2398171182406 -46.1487923961575 -3.50400729906761
-17.4518507003784 -61.0384497960409 -6.19425354798635
-1.87363353322764 -37.9200049853716 -4.25983407849171
-0.237896554260137 -37.2771569329339 -5.82145402238176
-14.3396099069145 -25.4087566418594 -3.98438158999668
-18.6768481091755 -48.6266610680557 -3.38559285024317
-13.5565084966024 -39.4785222371419 -3.42073857625326
-18.5606102683327 -55.1893278642134 -6.59340841986916
-13.3266870369345 -17.552067643505 -5.16781657429065
-9.87068218059754 -50.8651095615344 -3.51955844847004
-13.9992845535278 -33.8233307361603 -3.53702794611454
-6.57110022275876 -26.1057322330964 -7.3984203460889
-19.3160990962276 -44.6887322178593 -3.5170222653283
-11.4379681935386 -43.069577413892 -3.62023879611303
-0.865765045559596 -39.9659540691073 -4.67947100079249
-13.6046699271145 -21.4390255342047 -4.38690009749079
-22.7748698937265 -39.5176977358366 -5.19373216754512
-1.76987119141747 -46.2737272823558 -6.33581532871022
-6.59046736192168 -33.5283633457141 -7.65655913513698
-13.0209308415651 -56.5751714110374 -6.03972088545561
-16.2049555009411 -51.9178928252189 -6.91206856696836
-11.3518385190642 -48.5423997600427 -6.88798322034686
-2.88080606227968 -57.1343539168195 -5.99206989567454
-18.6959729464549 -45.447114692544 -7.20538627876426
-14.9952612324765 -24.0150757839805 -4.0240785021531
-12.2157893334666 -39.6674170340261 -7.06840588969569
-4.07209416561657 -25.6294016043345 -6.60507700178358
-21.9544141614759 -45.837851550128 -5.23028612781215
-16.8848702357366 -31.1277981293507 -7.344988657878
-8.46493196487427 -37.6426670580025 -7.24047058174409
-4.75295064666054 -62.0397271243009 -6.26615045287392
-17.1311361686043 -34.8070996325949 -7.33327335378398
-10.2513491100735 -63.8528964996338 -4.94201244778103
-5.40064922555701 -59.7489808813318 -6.57859671580327
-10.4323056249908 -19.1592967293479 -6.95334174416282
-7.36449616605585 -35.8463596575188 -3.92168211936951
-15.0748556755685 -39.6380862674198 -3.31538638553104
-18.7582569122314 -42.3091941341277 -3.36773467063904
-10.7135357576258 -20.8204498010523 -7.22555584066054
-11.0914643418555 -18.1281318290561 -6.85991795857747
-18.6919990010781 -21.9346653400081 -5.88519134615908
-13.120663125831 -24.3414513461561 -4.21482368262417
-0.610962611369111 -31.919763955203 -5.70065930756656
-6.89842651892399 -38.0430146922236 -7.29198204261669
-5.14820675320095 -49.5840643988715 -7.15547854105631
-10.8486730502202 -55.5387431413699 -3.65690029890109
-2.64448200933861 -36.3620248852354 -7.18643787412932
-3.93466907171976 -24.7017258235386 -4.74189276922317
-3.28028351513307 -61.835469658695 -5.85041100943266
-9.49674078941345 -34.3836458587647 -7.35969357013702
-20.3365985107422 -30.9446697743734 -4.58950451533
-12.8683730363846 -40.6916933059692 -7.10782718062401
-10.9551125095315 -33.1835188669701 -3.9472456174354
-18.4482345581055 -27.2030526024955 -3.95259401117052
-2.52402245757556 -57.2523496993864 -4.12574738203877
-2.36023946955234 -35.7051945456976 -4.11824517612216
-6.46755085462405 -53.6480588559751 -7.00149541431003
-5.6113525390625 -54.6081871032715 -3.64429901440938
-18.554867435509 -53.253073356521 -6.77243166910091
-18.2242567355816 -25.0288460315802 -6.77450629992363
-5.22499264548807 -59.3217361450195 -3.72194051462061
-21.4219975471497 -37.0480333777035 -4.22780030965805
-3.68236297667027 -53.1100706100464 -6.71568403244019
-3.56669482130271 -65.928647334759 -5.25542982266499
-16.3920420606931 -36.21633096536 -7.27754020194213
-6.62382118325484 -27.6330475305256 -7.45272666529605
-10.6445124042568 -59.4982058966338 -3.91437833344758
-11.4705166657766 -62.6834089914958 -5.47141025066376
-21.8293751643254 -37.0724823584923 -5.78835235742422
-19.8295574188232 -49.3697902016018 -3.67176637960517
-19.7373750827931 -52.0720700864439 -6.31721621089511
-18.493571015655 -57.699574517422 -6.40057752171501
-9.88789010577732 -50.9363342285156 -6.78165724012587
-19.3370480648307 -36.1904496037683 -7.1435989668203
-8.40754831114481 -27.8477547889532 -4.31877812119417
-19.1853246803743 -31.7279859795628 -4.05909643403019
-11.0316328441395 -46.1986390282126 -3.5267148754176
-20.3259088637981 -58.2461742644614 -4.78725529224315
-22.5414710339205 -38.412511754919 -5.58975711280917
-0.515977851095352 -34.0562840725513 -5.34968165133862
-3.37238576131708 -30.0169053638683 -7.04341274850509
-12.0851752281189 -16.2208784484863 -6.78629795074463
-7.71675129904263 -41.4378000895182 -7.08460973656696
-6.61627736356523 -31.6802571349674 -4.1360601650344
-10.8239542134603 -44.3522967529297 -7.02066930135091
-15.8552185223426 -38.9529444376628 -7.14240963076368
-18.9853530296913 -30.1313682947403 -4.01049162485661
-7.38547832901413 -25.1828400637652 -7.36379252897727
-7.38803678750992 -45.0802899466621 -3.59683018260532
-16.708142908608 -45.2467415972454 -3.25148720276065
-8.89962793799008 -16.6733153848087 -6.41359163031859
-14.9375099524474 -18.9086147455069 -6.62091309596331
-17.5502201015666 -47.9423201609466 -3.18761715242418
-7.9142756797898 -52.6830662472147 -3.55470963598977
-21.3197490846789 -46.6860335582011 -5.8088941058597
-12.8875360099637 -28.5134328530759 -7.26790661227946
-13.1729857860467 -25.4084030053554 -7.406313706667
